Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2015-09-25,0,3,3,-16.60000000000002
2015-09-26,1,1,4,-16.910000000000018
2015-09-28,1,2,0,-16.830000000000016
2015-09-29,4,3,2,-16.660000000000018
2015-09-30,3,2,1,-16.480000000000018
2015-10-01,2,0,2,-16.480000000000018
2015-10-02,3,4,2,-16.420000000000016
2015-10-03,0,3,1,-16.55000000000002
2015-10-05,0,1,0,-16.56000000000002
2015-10-06,0,1,2,-16.77000000000002
2015-10-07,0,5,3,-17.120000000000022
2015-10-08,2,2,2,-17.140000000000022
2015-10-09,1,6,1,-17.20000000000002
2015-10-10,2,2,2,-17.22000000000002
2015-10-13,1,3,0,-17.15000000000002
2015-10-14,1,1,1,-17.16000000000002
2015-10-15,2,0,2,-17.16000000000002
2015-10-16,1,3,2,-17.29000000000002
2015-10-17,1,1,1,-17.300000000000022
2015-10-20,0,3,2,-17.530000000000022
2015-10-21,1,1,2,-17.640000000000022
2015-10-22,2,2,3,-17.760000000000023
2015-10-23,1,1,2,-17.870000000000022
2015-10-24,0,2,0,-17.890000000000022
2015-10-26,1,1,1,-17.900000000000023
2015-10-27,0,2,1,-18.020000000000024
2015-10-28,3,3,0,-17.750000000000025
2015-10-29,1,2,3,-17.970000000000024
2015-10-30,0,1,3,-18.280000000000026
2015-10-31,1,2,4,-18.600000000000023
2015-11-02,0,1,0,-18.610000000000024
2015-11-03,0,0,2,-18.810000000000024
2015-11-04,1,5,0,-18.760000000000023
2015-11-05,0,3,0,-18.790000000000024
2015-11-06,1,1,3,-19.000000000000025
2015-11-07,4,2,8,-19.420000000000027
2015-11-10,1,5,1,-19.470000000000027
2015-11-12,1,2,0,-19.390000000000025
2015-11-13,2,3,1,-19.32000000000003
2015-11-14,2,3,1,-19.250000000000032
2015-11-17,2,2,2,-19.27000000000003
2015-11-18,1,4,4,-19.610000000000028
2015-11-19,2,4,3,-19.75000000000003
2015-11-20,2,2,2,-19.770000000000028
2015-11-21,0,2,3,-20.09000000000003
2015-11-23,0,6,0,-20.150000000000027
2015-11-24,3,5,1,-20.00000000000003
2015-11-25,2,3,0,-19.83000000000003
2015-11-26,4,5,2,-19.68000000000003
2015-11-27,0,4,0,-19.72000000000003
2015-11-28,1,2,3,-19.94000000000003
2015-11-30,1,0,0,-19.84000000000003
2015-12-01,0,8,1,-20.020000000000028
2015-12-02,2,4,1,-19.96000000000003
2015-12-03,0,7,2,-20.23000000000003
