Date,Pos_Count,Neut_Count,Neg_Count,New_Sentiment
2015-04-11,1,7,0,-10.400000000000007
2015-04-13,0,1,1,-10.500000000000007
2015-04-14,2,1,2,-10.500000000000007
2015-04-15,3,1,2,-10.400000000000006
2015-04-16,1,0,1,-10.400000000000006
2015-04-17,3,2,2,-10.300000000000004
2015-04-18,1,2,1,-10.300000000000004
2015-04-20,1,0,0,-10.200000000000005
2015-04-21,1,4,0,-10.100000000000005
2015-04-22,3,1,1,-9.900000000000004
2015-04-23,3,1,1,-9.700000000000003
2015-04-24,1,1,1,-9.700000000000003
2015-04-25,0,5,3,-10.000000000000004
2015-04-27,0,1,1,-10.100000000000003
2015-04-28,0,2,3,-10.400000000000004
2015-04-29,6,1,2,-10.000000000000004
2015-04-30,2,2,2,-10.000000000000004
2015-05-01,0,3,3,-10.300000000000004
2015-05-02,3,0,3,-10.300000000000004
2015-05-04,0,1,0,-10.300000000000004
2015-05-05,1,1,0,-10.200000000000005
2015-05-06,2,3,2,-10.200000000000005
2015-05-07,2,6,0,-10.000000000000005
2015-05-08,1,0,3,-10.200000000000006
2015-05-09,3,3,4,-10.300000000000006
2015-05-11,0,1,0,-10.300000000000006
2015-05-12,0,1,0,-10.300000000000006
2015-05-13,2,3,3,-10.400000000000007
2015-05-14,2,3,1,-10.300000000000008
2015-05-15,2,0,3,-10.40000000000001
2015-05-16,1,1,2,-10.500000000000009
2015-05-19,0,1,2,-10.700000000000008
2015-05-20,2,0,2,-10.700000000000008
2015-05-21,3,1,1,-10.500000000000007
2015-05-22,5,3,2,-10.200000000000006
2015-05-23,0,1,1,-10.300000000000006
2015-05-25,1,0,0,-10.200000000000006
2015-05-26,1,0,3,-10.400000000000007
2015-05-27,2,3,3,-10.500000000000009
2015-05-28,2,2,3,-10.60000000000001
2015-05-29,0,2,3,-10.900000000000011
2015-05-30,1,4,3,-11.100000000000012
2015-06-01,0,1,0,-11.100000000000012
2015-06-02,2,3,1,-11.000000000000012
2015-06-03,0,1,3,-11.300000000000013
2015-06-04,0,4,3,-11.600000000000014
2015-06-05,1,3,1,-11.600000000000014
2015-06-06,1,3,2,-11.700000000000014
2015-06-09,2,3,1,-11.600000000000014
2015-06-10,3,1,1,-11.400000000000013
2015-06-11,3,1,3,-11.400000000000013
2015-06-12,0,3,1,-11.500000000000012
2015-06-13,1,2,1,-11.500000000000012
2015-06-16,0,0,3,-11.800000000000013
2015-06-17,0,1,3,-12.100000000000014
2015-06-18,0,3,1,-12.200000000000014
2015-06-19,2,0,1,-12.100000000000014
2015-06-20,2,0,4,-12.300000000000015
2015-06-23,0,1,3,-12.600000000000016
2015-06-24,1,0,2,-12.700000000000015
2015-06-25,2,0,0,-12.500000000000016
2015-06-26,2,7,0,-12.300000000000017
2015-06-27,2,3,0,-12.100000000000017
2015-06-30,1,3,0,-12.000000000000018
2015-07-02,1,2,2,-12.100000000000017
2015-07-03,1,1,2,-12.200000000000017
2015-07-04,1,1,1,-12.200000000000017
2015-07-06,1,0,0,-12.100000000000017
2015-07-07,2,0,4,-12.300000000000018
2015-07-08,5,0,1,-11.900000000000018
2015-07-09,0,3,1,-12.000000000000018
2015-07-10,3,2,4,-12.100000000000017
2015-07-11,2,3,2,-12.100000000000017
2015-07-14,1,2,1,-12.100000000000017
2015-07-15,1,6,2,-12.200000000000017
2015-07-16,2,0,4,-12.400000000000018
2015-07-17,0,5,1,-12.500000000000018
2015-07-18,1,5,2,-12.600000000000017
2015-07-20,0,1,0,-12.600000000000017
2015-07-21,3,4,0,-12.300000000000017
2015-07-22,1,2,3,-12.500000000000018
2015-07-23,1,5,2,-12.600000000000017
2015-07-24,3,0,3,-12.600000000000017
2015-07-25,1,2,3,-12.800000000000018
2015-07-27,0,1,0,-12.800000000000018
2015-07-28,0,3,1,-12.900000000000018
2015-07-29,2,2,4,-13.10000000000002
2015-07-30,1,0,2,-13.200000000000019
2015-07-31,1,3,4,-13.50000000000002
2015-08-01,1,3,0,-13.40000000000002
2015-08-04,1,1,0,-13.30000000000002
2015-08-05,3,0,1,-13.10000000000002
2015-08-06,1,2,2,-13.200000000000019
2015-08-07,1,1,3,-13.40000000000002
2015-08-08,0,4,3,-13.70000000000002
2015-08-11,1,1,4,-14.000000000000021
2015-08-12,2,3,3,-14.100000000000023
2015-08-13,0,5,3,-14.400000000000023
2015-08-14,1,1,5,-14.800000000000024
2015-08-15,0,7,3,-15.100000000000025
2015-08-17,0,1,0,-15.100000000000025
2015-08-18,0,0,2,-15.300000000000024
2015-08-19,0,1,1,-15.400000000000023
2015-08-20,2,1,2,-15.400000000000023
2015-08-21,0,2,3,-15.700000000000024
2015-08-22,3,2,2,-15.600000000000023
2015-08-25,0,1,2,-15.800000000000022
2015-08-26,1,4,4,-16.100000000000023
2015-08-27,2,3,2,-16.100000000000023
2015-08-28,1,2,2,-16.20000000000002
2015-08-29,1,3,2,-16.30000000000002
2015-08-31,1,1,0,-16.200000000000017
2015-09-01,3,1,4,-16.300000000000015
2015-09-02,2,1,1,-16.200000000000017
2015-09-03,1,4,2,-16.300000000000015
2015-09-04,0,3,2,-16.500000000000014
2015-09-05,2,2,3,-16.600000000000016
2015-09-08,0,1,0,-16.600000000000016
2015-09-09,1,2,2,-16.700000000000014
2015-09-10,2,3,2,-16.700000000000014
2015-09-11,0,3,1,-16.800000000000015
2015-09-12,0,2,4,-17.200000000000014
2015-09-15,1,6,1,-17.200000000000014
2015-09-16,1,3,3,-17.400000000000013
2015-09-17,2,4,2,-17.400000000000013
2015-09-18,0,6,5,-17.900000000000013
2015-09-19,2,5,1,-17.800000000000015
2015-09-22,0,2,2,-18.000000000000014
2015-09-23,1,4,1,-18.000000000000014
2015-09-24,0,4,5,-18.500000000000014
2015-09-25,0,3,3,-18.800000000000015
2015-09-26,1,1,4,-19.100000000000012
2015-09-28,1,2,0,-19.00000000000001
2015-09-29,4,3,2,-18.80000000000001
2015-09-30,3,2,1,-18.600000000000012
2015-10-01,2,0,2,-18.600000000000012
2015-10-02,3,4,2,-18.50000000000001
2015-10-03,0,3,1,-18.600000000000012
2015-10-05,0,1,0,-18.600000000000012
2015-10-06,0,1,2,-18.80000000000001
2015-10-07,0,5,3,-19.100000000000012
2015-10-08,2,2,2,-19.100000000000012
2015-10-09,1,6,1,-19.100000000000012
2015-10-10,2,2,2,-19.100000000000012
2015-10-13,1,3,0,-19.00000000000001
2015-10-14,1,1,1,-19.00000000000001
2015-10-15,2,0,2,-19.00000000000001
2015-10-16,1,3,2,-19.10000000000001
2015-10-17,1,1,1,-19.10000000000001
2015-10-20,0,3,2,-19.300000000000008
2015-10-21,1,1,2,-19.400000000000006
2015-10-22,2,2,3,-19.500000000000007
2015-10-23,1,1,2,-19.600000000000005
2015-10-24,0,2,0,-19.600000000000005
2015-10-26,1,1,1,-19.600000000000005
2015-10-27,0,2,1,-19.700000000000006
2015-10-28,3,3,0,-19.400000000000006
2015-10-29,1,2,3,-19.600000000000005
2015-10-30,0,1,3,-19.900000000000006
2015-10-31,1,2,4,-20.200000000000003
2015-11-02,0,1,0,-20.200000000000003
2015-11-03,0,0,2,-20.400000000000002
2015-11-04,1,5,0,-20.3
2015-11-05,0,3,0,-20.3
2015-11-06,1,1,3,-20.5
2015-11-07,4,2,8,-20.900000000000002
2015-11-10,1,5,1,-20.900000000000002
2015-11-12,1,2,0,-20.8
2015-11-13,2,3,1,-20.700000000000003
2015-11-14,2,3,1,-20.600000000000005
2015-11-17,2,2,2,-20.600000000000005
2015-11-18,1,4,4,-20.900000000000002
2015-11-19,2,4,3,-21.000000000000004
2015-11-20,2,2,2,-21.000000000000004
2015-11-21,0,2,3,-21.300000000000004
2015-11-23,0,6,0,-21.300000000000004
2015-11-24,3,5,1,-21.100000000000005
2015-11-25,2,3,0,-20.900000000000006
2015-11-26,4,5,2,-20.700000000000006
2015-11-27,0,4,0,-20.700000000000006
2015-11-28,1,2,3,-20.900000000000006
2015-11-30,1,0,0,-20.800000000000004
2015-12-01,0,8,1,-20.900000000000006
2015-12-02,2,4,1,-20.800000000000008
2015-12-03,0,7,2,-21.000000000000007
2015-12-04,2,6,0,-20.800000000000008
